"Date","Price","Open","High","Low","Vol.","Change %"
"05/24/2025","0.7322","0.7295","0.7526","0.7225","5.49M","0.39%"
"05/23/2025","0.7294","0.7646","0.8217","0.7294","17.14M","-4.60%"
"05/22/2025","0.7646","0.7562","0.7726","0.7496","15.67M","1.13%"
"05/21/2025","0.7560","0.7872","0.7916","0.7219","25.99M","-4.15%"
"05/20/2025","0.7888","0.7764","0.7911","0.7572","21.27M","1.59%"
"05/19/2025","0.7764","0.8139","0.8147","0.7524","18.33M","-4.83%"
"05/18/2025","0.8158","0.8085","0.8456","0.7735","26.36M","0.86%"
"05/17/2025","0.8088","0.8433","0.8462","0.7804","26.34M","-3.86%"
"05/16/2025","0.8413","0.7835","0.8677","0.7816","60.00M","7.31%"
"05/15/2025","0.7840","0.7916","0.8041","0.7602","43.72M","-1.48%"
"05/14/2025","0.7958","0.8868","0.9064","0.7915","62.83M","-10.18%"
"05/13/2025","0.8860","0.8813","0.8985","0.8387","29.45M","0.53%"
"05/12/2025","0.8814","0.9232","0.9786","0.8544","48.76M","-4.86%"
"05/11/2025","0.9264","0.9346","0.9451","0.8692","39.36M","-1.32%"
"05/10/2025","0.9389","0.8550","0.9967","0.8497","90.69M","9.81%"
"05/09/2025","0.8550","0.8558","0.8877","0.8397","57.86M","-0.12%"
"05/08/2025","0.8561","0.8183","0.8651","0.8060","98.52M","4.63%"
"05/07/2025","0.8182","0.6905","0.8385","0.6880","92.93M","18.49%"
"05/06/2025","0.6905","0.7037","0.7094","0.6642","38.50M","-1.87%"
"05/05/2025","0.7037","0.6938","0.7232","0.6900","37.47M","1.43%"
"05/04/2025","0.6938","0.7253","0.7334","0.6826","37.70M","-4.35%"
"05/03/2025","0.7253","0.7212","0.7459","0.7127","29.60M","0.56%"
"05/02/2025","0.7212","0.7032","0.7625","0.6942","69.48M","2.57%"
"05/01/2025","0.7032","0.6724","0.7081","0.6698","30.47M","4.58%"
"04/30/2025","0.6724","0.6823","0.6924","0.6570","31.74M","-1.45%"
"04/29/2025","0.6823","0.6902","0.7064","0.6748","31.26M","-1.14%"
"04/28/2025","0.6902","0.6686","0.7016","0.6601","41.81M","3.22%"
"04/27/2025","0.6686","0.6817","0.6889","0.6564","30.60M","-1.87%"
"04/26/2025","0.6814","0.6836","0.7158","0.6701","46.38M","-0.32%"
"04/25/2025","0.6836","0.6816","0.6933","0.6642","40.58M","0.29%"
"04/24/2025","0.6817","0.6819","0.6866","0.6346","52.70M","-0.04%"
"04/23/2025","0.6819","0.6659","0.6863","0.6525","45.94M","2.41%"
"04/22/2025","0.6659","0.6304","0.6733","0.6224","39.09M","5.63%"
"04/21/2025","0.6304","0.6559","0.6654","0.6260","40.60M","-3.88%"
"04/20/2025","0.6559","0.6375","0.6692","0.6210","40.74M","2.88%"
"04/19/2025","0.6375","0.6219","0.6414","0.6164","31.52M","2.51%"
"04/18/2025","0.6219","0.6261","0.6347","0.6128","45.07M","-0.66%"
"04/17/2025","0.6261","0.5997","0.6425","0.5972","59.99M","4.39%"
"04/16/2025","0.5997","0.5895","0.6438","0.5868","82.25M","1.74%"
"04/15/2025","0.5895","0.6120","0.6261","0.5847","67.20M","-3.68%"
"04/14/2025","0.6120","0.6095","0.6329","0.6029","58.28M","0.43%"
"04/13/2025","0.6095","0.7034","0.7056","0.6021","99.21M","-13.36%"
"04/12/2025","0.7034","0.6192","0.7124","0.5903","139.02M","13.60%"
"04/11/2025","0.6192","0.6192","0.6637","0.6134","73.32M","0.00%"
"04/10/2025","0.6192","0.7039","0.7159","0.6074","73.57M","-12.00%"
"04/09/2025","0.7037","0.6701","0.7191","0.6366","92.30M","5.01%"
"04/08/2025","0.6701","0.7687","0.8006","0.6609","73.55M","-12.83%"
"04/07/2025","0.7687","0.7167","0.7832","0.6779","117.00M","7.24%"
"04/06/2025","0.7168","0.7508","0.7941","0.7144","84.76M","-4.53%"
"04/05/2025","0.7508","0.7825","0.8098","0.7472","63.72M","-4.07%"
"04/04/2025","0.7827","0.8579","0.8676","0.7798","93.20M","-8.73%"
"04/03/2025","0.8576","0.8022","0.8781","0.7788","143.34M","6.65%"
"04/02/2025","0.8041","0.6875","0.8639","0.6740","186.80M","16.97%"
"04/01/2025","0.6875","0.6090","0.7105","0.6018","115.92M","11.37%"
"03/31/2025","0.6173","0.5965","0.6496","0.5743","78.53M","3.47%"
"03/30/2025","0.5966","0.5442","0.6189","0.5412","67.58M","9.33%"
"03/29/2025","0.5457","0.5693","0.5864","0.5428","33.36M","-4.57%"
"03/28/2025","0.5718","0.5822","0.6028","0.5679","57.24M","-1.78%"
"03/27/2025","0.5822","0.5802","0.5886","0.5646","21.56M","0.35%"
"03/26/2025","0.5802","0.5714","0.5940","0.5678","21.10M","1.54%"
"03/25/2025","0.5714","0.5729","0.5840","0.5646","23.08M","-0.26%"
"03/24/2025","0.5729","0.5610","0.5823","0.5492","34.94M","2.12%"
"03/23/2025","0.5610","0.5498","0.5746","0.5437","29.25M","2.03%"
"03/22/2025","0.5498","0.5495","0.5621","0.5416","23.45M","0.19%"
"03/21/2025","0.5488","0.5551","0.5669","0.5325","39.85M","-1.11%"
"03/20/2025","0.5550","0.5815","0.5972","0.5495","60.16M","-4.56%"
"03/19/2025","0.5815","0.5857","0.6634","0.5596","155.25M","1.44%"
"03/18/2025","0.5732","0.5000","0.5855","0.4869","60.40M","14.73%"
"03/17/2025","0.4996","0.4765","0.5045","0.4765","15.57M","4.89%"
"03/16/2025","0.4763","0.5039","0.5095","0.4719","15.55M","-5.46%"
"03/15/2025","0.5038","0.5021","0.5075","0.4966","7.18M","0.24%"
"03/14/2025","0.5026","0.4950","0.5120","0.4949","13.37M","1.22%"
"03/13/2025","0.4965","0.4966","0.5073","0.4827","25.75M","-0.10%"
"03/12/2025","0.4970","0.4869","0.5059","0.4726","26.88M","2.18%"
"03/11/2025","0.4864","0.4600","0.5000","0.4347","41.81M","6.02%"
"03/10/2025","0.4588","0.4815","0.5137","0.4516","39.10M","-4.72%"
"03/09/2025","0.4815","0.5346","0.5378","0.4752","29.54M","-9.91%"
"03/08/2025","0.5345","0.5437","0.5487","0.5318","10.84M","-2.07%"
"03/07/2025","0.5458","0.5429","0.5677","0.5123","25.45M","0.52%"
"03/06/2025","0.5430","0.5545","0.5702","0.5342","18.22M","-2.00%"
"03/05/2025","0.5540","0.5334","0.5621","0.5283","23.10M","3.73%"
"03/04/2025","0.5341","0.5497","0.5559","0.5028","33.51M","-3.26%"
"03/03/2025","0.5521","0.6411","0.6461","0.5431","34.84M","-13.88%"
"03/02/2025","0.6411","0.5625","0.6423","0.5563","33.91M","13.98%"
"03/01/2025","0.5625","0.5614","0.5681","0.5408","13.34M","0.20%"
"02/28/2025","0.5614","0.5617","0.5674","0.5116","34.08M","-0.05%"
"02/27/2025","0.5617","0.5559","0.5743","0.5464","20.32M","1.03%"
"02/26/2025","0.5559","0.5636","0.5712","0.5375","29.48M","-1.35%"
"02/25/2025","0.5636","0.5674","0.5727","0.5248","45.04M","-0.32%"
"02/24/2025","0.5654","0.6423","0.6444","0.5578","25.71M","-11.98%"
"02/23/2025","0.6423","0.6434","0.6599","0.6350","11.38M","-0.22%"
"02/22/2025","0.6437","0.6195","0.6500","0.6193","13.11M","3.63%"
"02/21/2025","0.6212","0.6435","0.6658","0.6080","21.47M","-3.44%"
"02/20/2025","0.6433","0.6335","0.6589","0.6306","18.44M","1.55%"
"02/19/2025","0.6335","0.6147","0.6336","0.6027","16.35M","3.07%"
"02/18/2025","0.6146","0.6366","0.6395","0.5931","20.57M","-3.46%"
"02/17/2025","0.6367","0.6304","0.6531","0.6211","16.61M","0.98%"
"02/16/2025","0.6305","0.6457","0.6503","0.6247","11.76M","-2.36%"
"02/15/2025","0.6457","0.6659","0.6750","0.6412","13.76M","-3.02%"
"02/14/2025","0.6659","0.6444","0.6834","0.6376","19.62M","3.32%"
"02/13/2025","0.6445","0.6602","0.6625","0.6337","19.96M","-2.41%"
"02/12/2025","0.6604","0.6240","0.6692","0.6134","29.17M","5.83%"
"02/11/2025","0.6240","0.6392","0.6673","0.6096","21.55M","-2.38%"
"02/10/2025","0.6392","0.6021","0.6502","0.5855","21.31M","6.17%"
"02/09/2025","0.6021","0.6058","0.6190","0.5767","16.52M","-0.62%"
"02/08/2025","0.6058","0.5839","0.6079","0.5762","19.58M","3.76%"
"02/07/2025","0.5839","0.5772","0.6160","0.5659","25.83M","1.14%"
"02/06/2025","0.5773","0.5994","0.6160","0.5692","33.80M","-3.69%"
"02/05/2025","0.5994","0.6134","0.6292","0.5901","27.53M","-2.30%"
"02/04/2025","0.6135","0.6459","0.6557","0.5749","54.67M","-5.01%"
"02/03/2025","0.6459","0.6403","0.6541","0.4996","97.10M","0.85%"
"02/02/2025","0.6404","0.7384","0.7583","0.6068","45.51M","-13.27%"
"02/01/2025","0.7384","0.7864","0.8163","0.7334","29.98M","-6.10%"
"01/31/2025","0.7864","0.7666","0.8190","0.7519","20.53M","2.58%"
"01/30/2025","0.7667","0.7351","0.7834","0.7289","14.45M","4.28%"
"01/29/2025","0.7352","0.7238","0.7610","0.7123","18.85M","1.57%"
"01/28/2025","0.7238","0.7621","0.7791","0.7187","18.56M","-5.02%"
"01/27/2025","0.7621","0.7747","0.7801","0.7052","33.71M","-1.64%"
"01/26/2025","0.7748","0.8042","0.8192","0.7748","11.76M","-3.64%"
"01/25/2025","0.8041","0.7961","0.8151","0.7858","12.15M","1.00%"
"01/24/2025","0.7961","0.7991","0.8323","0.7728","16.93M","-0.38%"
"01/23/2025","0.7991","0.8073","0.8109","0.7673","28.04M","-1.04%"
"01/22/2025","0.8075","0.8472","0.8503","0.8034","13.87M","-4.67%"
"01/21/2025","0.8470","0.8223","0.8644","0.7915","26.75M","3.00%"
"01/20/2025","0.8224","0.8143","0.8913","0.7887","52.46M","0.96%"
"01/19/2025","0.8145","0.9254","0.9484","0.7990","46.89M","-11.98%"
"01/18/2025","0.9254","0.9865","0.9910","0.8949","38.04M","-6.19%"
"01/17/2025","0.9865","0.9254","1.0334","0.9253","66.28M","6.61%"
"01/16/2025","0.9254","0.8696","0.9724","0.8421","51.95M","6.42%"
"01/15/2025","0.8696","0.7947","0.8754","0.7915","29.43M","9.41%"
"01/14/2025","0.7948","0.7641","0.7996","0.7601","12.26M","4.01%"
"01/13/2025","0.7641","0.7879","0.8087","0.7169","27.48M","-3.05%"
"01/12/2025","0.7882","0.8050","0.8108","0.7789","9.84M","-2.05%"
"01/11/2025","0.8047","0.7977","0.8201","0.7823","10.30M","0.88%"
"01/10/2025","0.7977","0.7818","0.8159","0.7773","21.31M","2.02%"
"01/09/2025","0.7819","0.7946","0.8045","0.7595","23.02M","-1.60%"
"01/08/2025","0.7946","0.8205","0.8333","0.7526","25.00M","-3.26%"
"01/07/2025","0.8213","0.9175","0.9301","0.8164","29.04M","-10.49%"
"01/06/2025","0.9176","0.9015","0.9407","0.8888","18.41M","1.79%"
"01/05/2025","0.9015","0.8837","0.9070","0.8833","13.43M","-1.17%"
"01/04/2025","0.9121","0.9257","0.9509","0.9086","57.10M","-1.46%"
"01/03/2025","0.9257","0.8208","0.9569","0.8138","49.49M","12.77%"
"01/02/2025","0.8208","0.8121","0.8360","0.8113","15.98M","1.07%"
"01/01/2025","0.8121","0.7750","0.8213","0.7586","14.84M","4.78%"
"12/31/2024","0.7751","0.7736","0.8048","0.7505","17.82M","0.20%"
"12/30/2024","0.7735","0.7765","0.8047","0.7479","18.08M","-0.38%"
"12/29/2024","0.7765","0.8102","0.8173","0.7682","12.47M","-2.65%"
"12/28/2024","0.7976","0.7845","0.8092","0.7760","11.47M","1.67%"
"12/27/2024","0.7845","0.7824","0.8243","0.7754","15.72M","0.28%"
"12/26/2024","0.7824","0.8439","0.8523","0.7722","18.35M","-7.29%"
"12/25/2024","0.8439","0.8702","0.8774","0.8308","13.87M","-3.04%"
"12/24/2024","0.8703","0.8445","0.8896","0.8233","20.23M","3.05%"
"12/23/2024","0.8445","0.7854","0.8553","0.7627","28.54M","7.52%"
"12/22/2024","0.7854","0.7901","0.8134","0.7626","26.32M","-0.59%"
"12/21/2024","0.7901","0.8410","0.8873","0.7790","36.49M","-6.06%"
"12/20/2024","0.8410","0.8185","0.8549","0.7051","71.17M","2.75%"
"12/19/2024","0.8185","0.9031","0.9267","0.8039","59.19M","-9.37%"
"12/18/2024","0.9031","1.0296","1.0415","0.8965","53.15M","-12.29%"
"12/17/2024","1.0296","1.0364","1.0902","1.0159","38.56M","-0.66%"
"12/16/2024","1.0364","1.0822","1.1056","1.0169","31.90M","-4.22%"
"12/15/2024","1.0821","1.0416","1.0991","1.0148","24.41M","3.90%"
"12/14/2024","1.0415","1.1086","1.1119","1.0156","22.78M","-6.05%"
"12/13/2024","1.1085","1.0989","1.1175","1.0525","31.37M","0.88%"
"12/12/2024","1.0989","1.0911","1.1571","1.0793","47.42M","0.71%"
"12/11/2024","1.0911","1.0428","1.1097","0.9894","56.02M","4.64%"
"12/10/2024","1.0427","1.0595","1.0767","0.9192","89.52M","-1.59%"
"12/09/2024","1.0595","1.3192","1.3194","0.9487","98.22M","-19.68%"
"12/08/2024","1.3192","1.3115","1.3343","1.2813","32.77M","-1.51%"
"12/07/2024","1.3394","1.3676","1.3840","1.3280","56.64M","-2.02%"
"12/06/2024","1.3671","1.3538","1.3939","1.2858","59.72M","0.85%"
"12/05/2024","1.3556","1.3290","1.5145","1.2687","117.08M","2.00%"
"12/04/2024","1.3290","1.2927","1.5350","1.2918","213.83M","2.89%"
"12/03/2024","1.2918","1.1135","1.3014","1.0543","169.96M","16.01%"
"12/02/2024","1.1135","1.1037","1.1965","1.0667","151.13M","0.91%"
"12/01/2024","1.1034","0.9385","1.1261","0.9124","88.86M","17.57%"
"11/30/2024","0.9385","0.9531","0.9986","0.9214","78.37M","-1.53%"
"11/29/2024","0.9531","0.8145","0.9795","0.7950","67.86M","17.02%"
"11/28/2024","0.8145","0.8295","0.8298","0.7857","23.28M","-1.81%"
"11/27/2024","0.8295","0.7967","0.8355","0.7725","31.71M","4.12%"
"11/26/2024","0.7967","0.7998","0.8449","0.7606","48.70M","-0.38%"
"11/25/2024","0.7997","0.8509","0.8568","0.7830","46.62M","-6.01%"
"11/24/2024","0.8508","0.7640","0.9167","0.7603","101.70M","11.37%"
"11/23/2024","0.7639","0.7447","0.8183","0.7440","82.76M","2.59%"
"11/22/2024","0.7446","0.6676","0.7533","0.6574","77.88M","11.54%"
"11/21/2024","0.6676","0.6240","0.6688","0.6073","34.16M","6.98%"
"11/20/2024","0.6240","0.6517","0.6644","0.6100","25.99M","-4.25%"
"11/19/2024","0.6517","0.6791","0.6820","0.6348","24.20M","-4.04%"
"11/18/2024","0.6791","0.6166","0.6903","0.6155","41.49M","10.15%"
"11/17/2024","0.6166","0.6762","0.6870","0.6056","44.67M","-8.82%"
"11/16/2024","0.6762","0.5876","0.7090","0.5853","96.69M","15.08%"
"11/15/2024","0.5876","0.5572","0.6009","0.5524","58.50M","5.49%"
"11/14/2024","0.5570","0.5581","0.5743","0.5356","38.57M","-0.19%"
"11/13/2024","0.5581","0.5821","0.5859","0.5366","49.82M","-4.13%"
"11/12/2024","0.5821","0.5955","0.6084","0.5431","67.90M","-2.24%"
"11/11/2024","0.5955","0.5874","0.5962","0.5496","54.38M","1.38%"
"11/10/2024","0.5874","0.4876","0.6295","0.4844","102.66M","20.43%"
"11/09/2024","0.4877","0.4746","0.4883","0.4652","20.02M","2.76%"
"11/08/2024","0.4746","0.4664","0.4748","0.4612","22.28M","1.76%"
"11/07/2024","0.4664","0.4551","0.4693","0.4515","26.54M","2.49%"
"11/06/2024","0.4551","0.4242","0.4577","0.4242","33.73M","7.29%"
"11/05/2024","0.4242","0.4093","0.4274","0.4083","20.43M","3.63%"
"11/04/2024","0.4093","0.4158","0.4201","0.4013","18.90M","-1.55%"
"11/03/2024","0.4158","0.4281","0.4289","0.4077","21.97M","-2.87%"
"11/02/2024","0.4281","0.4347","0.4390","0.4244","14.19M","-1.53%"
"11/01/2024","0.4347","0.4413","0.4445","0.4279","23.50M","-1.50%"
"10/31/2024","0.4413","0.4615","0.4626","0.4372","16.64M","-4.38%"
"10/30/2024","0.4615","0.4686","0.4693","0.4587","20.66M","-1.50%"
"10/29/2024","0.4686","0.4568","0.4697","0.4561","28.10M","2.56%"
"10/28/2024","0.4568","0.4520","0.4581","0.4433","17.27M","1.05%"
"10/27/2024","0.4521","0.4446","0.4550","0.4426","13.69M","1.72%"
"10/26/2024","0.4444","0.4425","0.4478","0.4360","19.15M","0.45%"
"10/25/2024","0.4425","0.4748","0.4759","0.4259","30.79M","-6.81%"
"10/24/2024","0.4748","0.4696","0.4774","0.4616","18.58M","1.15%"
"10/23/2024","0.4694","0.4840","0.4849","0.4626","24.08M","-3.02%"
"10/22/2024","0.4840","0.4901","0.4940","0.4796","17.03M","-1.23%"
"10/21/2024","0.4901","0.5033","0.5056","0.4869","21.46M","-2.63%"
"10/20/2024","0.5033","0.4904","0.5046","0.4836","17.73M","2.63%"
"10/19/2024","0.4904","0.4836","0.4917","0.4830","17.44M","1.40%"
"10/18/2024","0.4836","0.4786","0.4842","0.4763","13.04M","1.05%"
"10/17/2024","0.4786","0.4867","0.4916","0.4718","24.43M","-1.69%"
"10/16/2024","0.4868","0.4884","0.4944","0.4821","22.92M","-0.32%"
"10/15/2024","0.4884","0.4937","0.4967","0.4742","26.86M","-1.07%"
"10/14/2024","0.4936","0.4717","0.4951","0.4661","18.34M","4.66%"
"10/13/2024","0.4717","0.4758","0.4769","0.4636","12.71M","-0.91%"
"10/12/2024","0.4760","0.4763","0.4826","0.4734","14.03M","-0.05%"
"10/11/2024","0.4762","0.4633","0.4777","0.4622","9.41M","2.81%"
"10/10/2024","0.4632","0.4566","0.4641","0.4520","13.60M","1.45%"
"10/09/2024","0.4566","0.4684","0.4734","0.4503","14.06M","-2.51%"
"10/08/2024","0.4683","0.4718","0.4780","0.4624","16.53M","-0.67%"
"10/07/2024","0.4715","0.4762","0.4845","0.4698","14.43M","-0.99%"
"10/06/2024","0.4762","0.4723","0.4805","0.4674","10.74M","0.83%"
"10/05/2024","0.4723","0.4766","0.4794","0.4664","11.61M","-0.91%"
"10/04/2024","0.4766","0.4662","0.4796","0.4643","15.06M","2.24%"
"10/03/2024","0.4662","0.4667","0.4741","0.4536","18.50M","-0.12%"
"10/02/2024","0.4667","0.4752","0.4874","0.4586","34.50M","-1.74%"
"10/01/2024","0.4750","0.5152","0.5241","0.4659","25.73M","-7.81%"
"09/30/2024","0.5152","0.5402","0.5467","0.5115","29.44M","-4.61%"
"09/29/2024","0.5402","0.5352","0.5431","0.5271","11.95M","0.93%"
"09/28/2024","0.5352","0.5436","0.5460","0.5286","12.46M","-1.55%"
"09/27/2024","0.5436","0.5387","0.5481","0.5370","17.59M","0.90%"
"09/26/2024","0.5387","0.5254","0.5446","0.5192","20.18M","2.52%"
"09/25/2024","0.5254","0.5263","0.5410","0.5226","28.77M","-0.15%"
"09/24/2024","0.5262","0.5229","0.5295","0.5139","23.60M","0.64%"
"09/23/2024","0.5229","0.5179","0.5281","0.5099","22.42M","1.02%"
"09/22/2024","0.5176","0.5278","0.5281","0.5048","10.32M","-1.93%"
"09/21/2024","0.5278","0.5174","0.5279","0.5136","11.32M","2.01%"
"09/20/2024","0.5174","0.5084","0.5193","0.5038","14.07M","1.77%"
"09/19/2024","0.5084","0.4900","0.5148","0.4900","17.82M","3.74%"
"09/18/2024","0.4900","0.4815","0.4901","0.4668","14.65M","1.77%"
"09/17/2024","0.4815","0.4724","0.4846","0.4693","16.01M","1.93%"
"09/16/2024","0.4724","0.4823","0.4831","0.4668","13.67M","-2.06%"
"09/15/2024","0.4823","0.4984","0.5013","0.4794","10.86M","-3.22%"
"09/14/2024","0.4984","0.5056","0.5060","0.4952","12.05M","-1.43%"
"09/13/2024","0.5056","0.5030","0.5093","0.4951","10.92M","0.51%"
"09/12/2024","0.5030","0.4913","0.5034","0.4912","13.56M","2.38%"
"09/11/2024","0.4913","0.4900","0.4964","0.4755","21.46M","0.27%"
"09/10/2024","0.4900","0.4940","0.4976","0.4855","17.36M","-0.71%"
"09/09/2024","0.4935","0.4803","0.4979","0.4769","24.80M","2.74%"
"09/08/2024","0.4803","0.4623","0.4823","0.4591","18.25M","3.89%"
"09/07/2024","0.4623","0.4550","0.4678","0.4510","15.84M","1.62%"
"09/06/2024","0.4550","0.4624","0.4743","0.4384","28.28M","-1.62%"
"09/05/2024","0.4624","0.4644","0.4706","0.4562","19.86M","-0.42%"
"09/04/2024","0.4644","0.4536","0.4682","0.4343","23.32M","2.37%"
"09/03/2024","0.4536","0.4758","0.4843","0.4531","21.42M","-4.66%"
"09/02/2024","0.4758","0.4558","0.4788","0.4540","18.09M","4.38%"
"09/01/2024","0.4558","0.4810","0.4816","0.4516","19.60M","-5.24%"
"08/31/2024","0.4810","0.4881","0.4886","0.4785","9.71M","-1.42%"
"08/30/2024","0.4879","0.4854","0.4961","0.4723","22.80M","0.53%"
"08/29/2024","0.4854","0.4951","0.5041","0.4805","22.56M","-1.97%"
"08/28/2024","0.4951","0.4920","0.5000","0.4749","32.74M","0.63%"
"08/27/2024","0.4920","0.5193","0.5245","0.4818","19.51M","-5.29%"
"08/26/2024","0.5195","0.5357","0.5392","0.5141","21.18M","-3.02%"
"08/25/2024","0.5357","0.5549","0.5550","0.5311","22.15M","-3.43%"
"08/24/2024","0.5547","0.5565","0.5621","0.5464","17.34M","-0.31%"
"08/23/2024","0.5565","0.5282","0.5652","0.5254","39.07M","5.35%"
"08/22/2024","0.5282","0.5155","0.5296","0.5078","26.66M","2.49%"
"08/21/2024","0.5154","0.4920","0.5203","0.4900","25.01M","4.76%"
"08/20/2024","0.4919","0.4901","0.5011","0.4830","17.83M","0.36%"
"08/19/2024","0.4901","0.4922","0.4974","0.4782","26.87M","-0.44%"
"08/18/2024","0.4923","0.5007","0.5023","0.4848","16.63M","-1.66%"
"08/17/2024","0.5007","0.4941","0.5074","0.4909","16.20M","1.33%"
"08/16/2024","0.4941","0.4892","0.4991","0.4752","21.93M","1.01%"
"08/15/2024","0.4892","0.5070","0.5143","0.4863","32.70M","-3.51%"
"08/14/2024","0.5070","0.5064","0.5092","0.4933","22.03M","0.06%"
"08/13/2024","0.5067","0.5000","0.5230","0.4908","26.22M","1.33%"
"08/12/2024","0.5000","0.4673","0.5045","0.4669","24.30M","7.04%"
"08/11/2024","0.4672","0.4880","0.4945","0.4618","16.66M","-4.27%"
"08/10/2024","0.4880","0.4769","0.4916","0.4729","12.87M","2.33%"
"08/09/2024","0.4769","0.4885","0.4886","0.4663","21.65M","-2.37%"
"08/08/2024","0.4885","0.4473","0.4916","0.4405","23.35M","9.21%"
"08/07/2024","0.4473","0.4597","0.4717","0.4370","28.84M","-2.72%"
"08/06/2024","0.4598","0.4451","0.4695","0.4450","33.31M","3.32%"
"08/05/2024","0.4451","0.4711","0.4753","0.4023","77.32M","-5.53%"
"08/04/2024","0.4711","0.4955","0.5143","0.4601","30.02M","-4.93%"
"08/03/2024","0.4955","0.5217","0.5262","0.4828","33.82M","-5.02%"
"08/02/2024","0.5217","0.5476","0.5560","0.5040","42.94M","-4.73%"
"08/01/2024","0.5476","0.5840","0.5871","0.5097","44.27M","-6.23%"
"07/31/2024","0.5840","0.5713","0.6052","0.5673","27.71M","2.21%"
"07/30/2024","0.5714","0.5739","0.5902","0.5582","28.54M","-0.44%"
"07/29/2024","0.5739","0.5662","0.5994","0.5650","29.83M","1.36%"
"07/28/2024","0.5662","0.5799","0.5830","0.5627","10.66M","-2.34%"
"07/27/2024","0.5798","0.5785","0.5869","0.5701","13.33M","0.23%"
"07/26/2024","0.5785","0.5571","0.5794","0.5553","18.27M","3.83%"
"07/25/2024","0.5571","0.5893","0.5949","0.5361","30.19M","-5.48%"
"07/24/2024","0.5894","0.5802","0.6072","0.5716","32.92M","1.60%"
"07/23/2024","0.5802","0.5824","0.5953","0.5651","30.96M","-0.38%"
"07/22/2024","0.5823","0.6081","0.6125","0.5784","20.62M","-4.23%"
"07/21/2024","0.6081","0.6091","0.6198","0.5853","18.77M","-0.16%"
"07/20/2024","0.6091","0.6079","0.6155","0.6003","15.75M","0.19%"
"07/19/2024","0.6079","0.5871","0.6133","0.5751","25.11M","3.54%"
"07/18/2024","0.5871","0.6008","0.6112","0.5731","21.68M","-2.29%"
"07/17/2024","0.6008","0.5984","0.6226","0.5981","31.04M","0.41%"
"07/16/2024","0.5984","0.5919","0.6096","0.5765","36.11M","1.01%"
"07/15/2024","0.5924","0.5766","0.5944","0.5725","26.31M","2.72%"
"07/14/2024","0.5767","0.5481","0.5797","0.5442","27.18M","5.20%"
"07/13/2024","0.5482","0.5252","0.5512","0.5233","14.99M","4.37%"
"07/12/2024","0.5252","0.5201","0.5266","0.5134","23.98M","1.00%"
"07/11/2024","0.5201","0.5235","0.5420","0.5183","26.46M","-0.70%"
"07/10/2024","0.5237","0.5216","0.5300","0.5156","28.18M","0.41%"
"07/09/2024","0.5216","0.5122","0.5351","0.5089","31.21M","1.84%"
"07/08/2024","0.5122","0.4910","0.5193","0.4710","47.17M","4.31%"
"07/07/2024","0.4910","0.5212","0.5235","0.4885","35.09M","-5.79%"
"07/06/2024","0.5212","0.4793","0.5265","0.4780","37.44M","8.74%"
"07/05/2024","0.4793","0.5014","0.5016","0.4430","85.76M","-4.39%"
"07/04/2024","0.5013","0.5604","0.5644","0.4967","49.25M","-10.55%"
"07/03/2024","0.5604","0.5836","0.5860","0.5535","26.19M","-3.97%"
"07/02/2024","0.5836","0.5774","0.5872","0.5748","17.73M","1.07%"
"07/01/2024","0.5774","0.5779","0.5877","0.5738","24.64M","-0.08%"
"06/30/2024","0.5779","0.5659","0.5811","0.5590","18.47M","2.12%"
"06/29/2024","0.5659","0.5875","0.5929","0.5637","19.55M","-3.67%"
"06/28/2024","0.5875","0.5892","0.5985","0.5823","25.09M","-0.33%"
"06/27/2024","0.5894","0.5747","0.5909","0.5658","27.87M","2.61%"
"06/26/2024","0.5744","0.5767","0.5807","0.5652","21.46M","-0.38%"
"06/25/2024","0.5766","0.5698","0.5839","0.5661","27.37M","1.20%"
"06/24/2024","0.5698","0.5599","0.5706","0.5406","42.02M","1.76%"
"06/23/2024","0.5599","0.5734","0.5797","0.5562","18.83M","-2.33%"
"06/22/2024","0.5732","0.5669","0.5790","0.5593","16.93M","1.14%"
"06/21/2024","0.5668","0.5720","0.5816","0.5611","32.45M","-0.90%"
"06/20/2024","0.5720","0.5702","0.5940","0.5624","38.15M","0.32%"
"06/19/2024","0.5702","0.5559","0.5782","0.5513","45.54M","2.56%"
"06/18/2024","0.5559","0.6155","0.6177","0.5352","90.30M","-9.70%"
"06/17/2024","0.6156","0.6541","0.6579","0.6025","42.11M","-5.88%"
"06/16/2024","0.6541","0.6618","0.6650","0.6504","13.07M","-1.15%"
"06/15/2024","0.6618","0.6482","0.6629","0.6471","13.27M","2.09%"
"06/14/2024","0.6482","0.6749","0.6846","0.6351","36.58M","-3.95%"
"06/13/2024","0.6749","0.7024","0.7043","0.6703","29.05M","-3.91%"
"06/12/2024","0.7023","0.6834","0.7153","0.6717","30.01M","2.77%"
"06/11/2024","0.6834","0.7065","0.7076","0.6671","38.46M","-3.27%"
"06/10/2024","0.7065","0.7107","0.7169","0.6969","17.08M","-0.60%"
"06/09/2024","0.7107","0.7011","0.7141","0.6995","17.16M","1.36%"
"06/08/2024","0.7012","0.7284","0.7332","0.6931","35.43M","-3.73%"
"06/07/2024","0.7284","0.7851","0.8012","0.6683","37.69M","-7.22%"
"06/06/2024","0.7851","0.8073","0.8076","0.7761","24.21M","-2.75%"
