"Date","Price","Open","High","Low","Vol.","Change %"
"12/06/2022","0.9176","0.9117","0.9210","0.8991","59.28M","0.67%"
"12/05/2022","0.9115","0.9215","0.9446","0.9012","80.47M","-1.08%"
"12/04/2022","0.9215","0.9031","0.9227","0.9011","39.11M","2.10%"
"12/03/2022","0.9025","0.9486","0.9495","0.9005","54.16M","-4.85%"
"12/02/2022","0.9485","0.9087","0.9485","0.9001","86.50M","4.40%"
"12/01/2022","0.9085","0.9336","0.9419","0.9063","109.64M","-2.70%"
"11/30/2022","0.9337","0.8385","0.9410","0.8379","119.16M","11.39%"
"11/29/2022","0.8382","0.8216","0.8468","0.8142","57.13M","1.92%"
"11/28/2022","0.8224","0.8437","0.8489","0.8055","80.82M","-2.50%"
"11/27/2022","0.8435","0.8460","0.8649","0.8415","49.51M","-0.33%"
"11/26/2022","0.8464","0.8433","0.8709","0.8394","60.11M","0.37%"
"11/25/2022","0.8432","0.8489","0.8489","0.8207","63.30M","-0.66%"
"11/24/2022","0.8488","0.8624","0.8894","0.8431","99.13M","-1.62%"
"11/23/2022","0.8628","0.8519","0.8720","0.8378","127.73M","1.28%"
"11/22/2022","0.8519","0.7963","0.8657","0.7803","196.36M","6.96%"
"11/21/2022","0.7964","0.8074","0.8196","0.7679","182.90M","-1.35%"
"11/20/2022","0.8074","0.8762","0.8810","0.8003","116.66M","-7.80%"
"11/19/2022","0.8757","0.8651","0.8828","0.8623","60.13M","-0.08%"
"11/18/2022","0.8764","0.8828","0.8985","0.8691","80.72M","-0.50%"
"11/17/2022","0.8808","0.8918","0.9120","0.8638","121.78M","-1.10%"
"11/16/2022","0.8906","0.9415","0.9557","0.8815","119.12M","-5.41%"
"11/15/2022","0.9416","0.9169","0.9723","0.9106","161.28M","2.70%"
"11/14/2022","0.9168","0.8895","0.9613","0.8373","255.40M","3.08%"
"11/13/2022","0.8894","0.9390","0.9667","0.8675","146.29M","-5.28%"
"11/12/2022","0.9390","1.0634","1.0649","0.9269","191.63M","-11.70%"
"11/11/2022","1.0634","1.1247","1.1563","0.9700","278.55M","-5.48%"
"11/10/2022","1.1251","0.8151","1.1473","0.8034","465.76M","38.04%"
"11/09/2022","0.8151","1.0450","1.0696","0.7672","408.30M","-21.99%"
"11/08/2022","1.0449","1.2579","1.2711","0.9033","456.04M","-16.94%"
"11/07/2022","1.2579","1.1366","1.2896","1.1310","265.03M","10.66%"
"11/06/2022","1.1368","1.1854","1.2136","1.1342","128.39M","-4.11%"
"11/05/2022","1.1855","1.1678","1.2799","1.1619","212.61M","1.52%"
"11/04/2022","1.1678","0.9512","1.1934","0.9508","328.12M","22.73%"
