Date,Price,Open,High,Low,Vol.,Change %
11/13/2023,32.01,33.61,34.27,31.9,219.28K,-4.76%
11/12/2023,33.61,33.1,33.96,31.8,185.43K,1.56%
11/11/2023,33.1,32.11,33.29,31.14,178.60K,3.06%
11/10/2023,32.11,30.48,32.27,30.14,191.64K,5.39%
11/09/2023,30.47,31.36,32.7,28.5,347.37K,-2.86%
11/08/2023,31.37,30.86,31.66,30.59,107.12K,1.65%
11/07/2023,30.86,31.05,31.83,30.03,153.16K,-0.63%
11/06/2023,31.05,30.42,31.29,29.94,127.14K,2.10%
11/05/2023,30.42,29.82,30.69,29.75,175.83K,1.98%
11/04/2023,29.82,28.95,30.03,28.78,103.77K,3.06%
11/03/2023,28.94,28.62,29.06,27.75,88.54K,1.12%
11/02/2023,28.62,29.91,30.25,28.16,191.09K,-4.33%
11/01/2023,29.91,29.35,30.18,28.34,150.05K,1.93%
10/31/2023,29.35,29.48,30.91,28.52,213.89K,-0.45%
10/30/2023,29.48,28.63,29.5,28.22,113.81K,2.98%
10/29/2023,28.63,28.43,28.84,28.08,79.01K,0.68%
10/28/2023,28.43,27.64,28.55,27.59,88.49K,2.86%
10/27/2023,27.64,27.98,28.03,27.05,80.03K,-1.21%
10/26/2023,27.98,27.7,28.83,27.09,145.67K,1.02%
10/25/2023,27.7,28.03,28.36,27.27,110.71K,-1.17%
10/24/2023,28.03,27.63,28.79,27.22,247.75K,1.43%
10/23/2023,27.63,26.26,27.94,26.09,137.10K,5.24%
10/22/2023,26.26,26.07,26.41,25.62,88.69K,0.71%
10/21/2023,26.07,25.27,26.48,25.27,76.55K,3.17%
10/20/2023,25.27,24.88,25.9,24.84,91.31K,1.57%
10/19/2023,24.88,24.77,25.04,24.42,51.42K,0.44%
10/18/2023,24.77,25.01,25.3,24.62,71.74K,-0.95%
10/17/2023,25.01,25.76,25.85,24.72,80.87K,-2.92%
10/16/2023,25.76,25.59,26.69,25.59,91.22K,0.65%
10/15/2023,25.59,25.47,25.8,25.38,35.45K,0.48%
10/14/2023,25.47,25.38,25.72,25.35,31.41K,0.34%
10/13/2023,25.38,25.05,25.73,24.91,46.90K,1.32%
