"Date","Price","Open","High","Low","Vol.","Change %"
"03/10/2020","41.49","42.28","42.73","40.32","674.98K","-1.86%"
"03/09/2020","42.28","42.87","44.15","38.98","1.15M","-1.05%"
"03/08/2020","42.73","50.78","50.78","42.11","1.02M","-15.86%"
"03/07/2020","50.78","53.25","53.83","50.28","460.45K","-4.63%"
"03/06/2020","53.25","51.84","53.58","50.99","585.91K","2.71%"
"03/05/2020","51.84","50.14","53.40","50.11","677.63K","3.39%"
"03/04/2020","50.14","50.92","51.79","48.87","467.76K","-1.53%"
"03/03/2020","50.92","52.53","52.64","49.76","628.58K","-3.06%"
"03/02/2020","52.53","49.33","53.15","48.71","616.30K","6.48%"
"03/01/2020","49.33","48.90","51.58","48.09","762.34K","0.88%"
"02/29/2020","48.90","50.85","52.43","48.84","682.70K","-3.84%"
"02/28/2020","50.85","52.85","54.31","48.65","1.11M","-3.78%"
"02/27/2020","52.85","51.52","55.24","48.07","1.13M","2.60%"
"02/26/2020","51.52","57.28","58.38","48.23","1.43M","-10.06%"
"02/25/2020","57.28","60.69","61.19","56.04","751.02K","-5.62%"
"02/24/2020","60.69","63.51","64.50","58.86","702.03K","-4.44%"
"02/23/2020","63.51","60.71","63.92","60.70","627.28K","4.62%"
"02/22/2020","60.71","61.67","62.52","59.94","505.52K","-1.62%"
"02/21/2020","61.71","60.74","64.04","59.85","689.94K","1.59%"
"02/20/2020","60.74","62.36","64.15","58.39","956.73K","-2.60%"
"02/19/2020","62.36","66.61","69.20","61.40","875.26K","-6.38%"
"02/18/2020","66.61","64.79","67.01","60.84","2.31M","2.81%"
"02/17/2020","64.79","59.96","66.74","54.71","4.03M","7.46%"
"02/16/2020","60.29","64.54","67.77","54.61","3.85M","-6.59%"
"02/15/2020","64.54","73.73","74.17","62.96","2.86M","-12.46%"
"02/14/2020","73.73","71.51","74.16","69.95","2.23M","3.08%"
"02/13/2020","71.52","73.69","75.61","69.92","3.45M","-2.94%"
"02/12/2020","73.69","72.36","75.41","71.99","3.32M","1.85%"
"02/11/2020","72.36","69.62","72.94","67.65","2.08M","3.94%"
"02/10/2020","69.62","71.50","72.16","67.38","1.96M","-2.64%"
"02/09/2020","71.50","70.63","72.79","68.42","1.58M","1.24%"
"02/08/2020","70.63","68.30","72.55","65.58","2.10M","3.41%"
"02/07/2020","68.30","70.27","72.54","67.24","2.26M","-2.81%"
