"Date","Price","Open","High","Low","Vol.","Change %"
"01/10/2020","5.3466","5.1848","5.3884","4.9256","49.16M","3.13%"
"01/09/2020","5.1843","4.9518","5.1962","4.8867","38.03M","4.72%"
"01/08/2020","4.9508","4.8340","5.0563","4.7226","38.31M","2.42%"
"01/07/2020","4.8336","5.0368","5.0763","4.7138","41.06M","-4.03%"
"01/06/2020","5.0365","4.8678","5.0645","4.8535","38.60M","3.46%"
"01/05/2020","4.8680","4.7562","4.9619","4.7488","36.42M","2.35%"
"01/04/2020","4.7563","4.5717","4.8422","4.5286","31.00M","4.04%"
"01/03/2020","4.5717","4.2367","4.6324","4.1856","36.96M","7.86%"
"01/02/2020","4.2385","4.5083","4.6115","4.1843","31.36M","-5.99%"
"01/01/2020","4.5086","4.5028","4.5737","4.4801","22.75M","0.13%"
"12/31/2019","4.5028","4.5948","4.7299","4.4433","34.60M","-2.00%"
"12/30/2019","4.5948","4.6137","4.7496","4.5275","38.23M","-0.43%"
"12/29/2019","4.6146","4.4161","4.7301","4.3959","37.12M","4.49%"
"12/28/2019","4.4161","4.5107","4.5524","4.3865","24.64M","-2.10%"
"12/27/2019","4.5107","4.4933","4.6558","4.3853","38.49M","0.39%"
"12/26/2019","4.4931","4.0389","4.7033","4.0369","40.30M","11.25%"
"12/25/2019","4.0389","3.9366","4.0838","3.9038","22.20M","2.60%"
"12/24/2019","3.9366","4.0064","4.0117","3.6253","23.86M","-1.78%"
"12/23/2019","4.0080","4.1937","4.2250","3.9719","26.17M","-4.42%"
"12/22/2019","4.1932","4.0844","4.2407","4.0520","24.88M","2.66%"
"12/21/2019","4.0845","4.0539","4.1637","3.9991","27.01M","0.77%"
"12/20/2019","4.0532","3.7259","4.2100","3.6891","23.74M","8.78%"
"12/19/2019","3.7260","3.7668","3.7921","3.6587","18.51M","-1.08%"
"12/18/2019","3.7666","3.4686","3.8064","3.3735","36.43M","8.59%"
"12/17/2019","3.4686","3.6812","3.7032","3.4283","23.48M","-5.77%"
"12/16/2019","3.6811","3.8058","3.8429","3.6281","19.16M","-3.27%"
"12/15/2019","3.8054","3.7983","3.8491","3.7594","11.57M","0.18%"
"12/14/2019","3.7985","3.8594","3.8677","3.7464","12.19M","-1.57%"
"12/13/2019","3.8592","3.8172","3.8860","3.8006","12.32M","1.10%"
"12/12/2019","3.8173","3.7720","3.8500","3.7222","13.02M","1.20%"
"12/11/2019","3.7720","3.7724","3.8006","3.7611","12.30M","-0.02%"
"12/10/2019","3.7726","3.8001","3.8001","3.7361","19.87M","-0.72%"
"12/09/2019","3.8001","3.8983","3.9212","3.7686","18.49M","-2.51%"
"12/08/2019","3.8981","3.8611","3.9448","3.8253","17.59M","0.95%"
"12/07/2019","3.8616","3.8859","3.9415","3.8511","17.77M","-0.63%"
"12/06/2019","3.8859","3.7879","3.9015","3.7685","18.95M","2.58%"
"12/05/2019","3.7880","3.7996","3.8464","3.7491","20.22M","-0.30%"
"12/04/2019","3.7994","3.8882","3.9356","3.7776","24.25M","-2.28%"
"12/03/2019","3.8879","3.8842","3.9757","3.8612","20.00M","0.09%"
"12/02/2019","3.8843","3.9719","3.9858","3.8402","20.79M","-2.20%"
"12/01/2019","3.9719","3.9678","4.0461","3.8669","21.22M","0.10%"
"11/30/2019","3.9678","4.0859","4.1007","3.9058","18.94M","-2.89%"
"11/29/2019","4.0859","3.9359","4.1133","3.8950","21.03M","3.81%"
"11/28/2019","3.9358","3.9502","4.0101","3.8734","21.80M","-0.36%"
"11/27/2019","3.9499","3.9177","4.0356","3.7285","24.56M","0.81%"
"11/26/2019","3.9180","3.8184","3.9862","3.7796","21.18M","2.60%"
"11/25/2019","3.8186","3.7030","3.9957","3.5468","30.66M","3.12%"
"11/24/2019","3.7030","3.9888","4.0024","3.6630","29.90M","-7.16%"
"11/23/2019","3.9886","3.8636","4.0740","3.7941","33.13M","3.23%"
"11/22/2019","3.8636","4.1782","4.2306","3.5304","42.76M","-7.61%"
"11/21/2019","4.1818","4.3378","4.4147","4.0506","28.61M","-3.60%"
"11/20/2019","4.3378","4.3829","4.4413","4.3031","23.64M","-1.03%"
"11/19/2019","4.3829","4.4129","4.5585","4.2488","29.92M","-0.67%"
"11/18/2019","4.4123","4.6185","4.6605","4.2706","26.66M","-4.46%"
"11/17/2019","4.6185","4.6522","4.7132","4.6077","17.72M","-0.73%"
"11/16/2019","4.6523","4.5939","4.6783","4.5670","16.62M","1.27%"
"11/15/2019","4.5938","4.7531","4.8078","4.5022","23.10M","-3.35%"
"11/14/2019","4.7532","4.8494","4.8606","4.7035","17.73M","-1.98%"
"11/13/2019","4.8493","4.9071","4.9193","4.8309","17.45M","-1.17%"
"11/12/2019","4.9068","4.8919","4.9352","4.8193","19.88M","0.31%"
"11/11/2019","4.8917","5.0538","5.0719","4.8801","18.75M","-3.21%"
"11/10/2019","5.0538","4.9729","5.1664","4.9370","21.43M","1.63%"
"11/09/2019","4.9728","4.9869","5.0805","4.9418","17.70M","-0.28%"
"11/08/2019","4.9869","5.2507","5.2828","4.8334","25.82M","-5.03%"
"11/07/2019","5.2508","5.0935","5.3348","5.0672","29.78M","3.09%"
"11/06/2019","5.0935","5.0451","5.1834","5.0180","21.97M","0.96%"
"11/05/2019","5.0452","4.9628","5.0894","4.8591","20.88M","1.66%"
"11/04/2019","4.9627","4.8767","5.0079","4.8460","19.01M","1.77%"
"11/03/2019","4.8766","4.9241","5.0115","4.8355","17.55M","-0.97%"
"11/02/2019","4.9241","4.8671","5.0313","4.8330","19.46M","1.17%"
"11/01/2019","4.8672","4.8203","4.9585","4.7660","23.99M","0.97%"
"10/31/2019","4.8203","4.7966","4.9675","4.6771","27.13M","0.49%"
"10/30/2019","4.7969","4.9356","4.9849","4.7225","25.12M","-2.81%"
"10/29/2019","4.9356","4.7713","5.1454","4.7564","27.14M","3.44%"
"10/28/2019","4.7716","4.7786","5.0014","4.7500","23.96M","-0.15%"
"10/27/2019","4.7788","4.5713","4.9200","4.5398","26.84M","4.54%"
"10/26/2019","4.5711","4.7433","5.0880","4.4787","40.46M","-3.64%"
"10/25/2019","4.7438","4.2885","4.9844","4.2565","28.95M","10.62%"
"10/24/2019","4.2882","4.2543","4.3919","4.1846","17.93M","0.80%"
"10/23/2019","4.2544","4.4538","4.4800","4.0379","24.52M","-4.48%"
"10/22/2019","4.4538","4.5833","4.6480","4.4165","15.92M","-2.84%"
"10/21/2019","4.5840","4.5015","4.6706","4.4309","17.88M","1.84%"
"10/20/2019","4.5012","4.4194","4.5382","4.3671","14.23M","1.85%"
"10/19/2019","4.4193","4.4125","4.4591","4.3766","15.35M","0.17%"
"10/18/2019","4.4120","4.5013","4.5163","4.3361","18.54M","-1.98%"
"10/17/2019","4.5013","4.4554","4.5698","4.4128","20.87M","1.03%"
"10/16/2019","4.4554","4.5677","4.7249","4.2449","27.70M","-2.46%"
"10/15/2019","4.5677","4.7871","4.8000","4.5030","22.04M","-4.59%"
"10/14/2019","4.7874","4.7407","4.8479","4.7273","16.99M","0.99%"
"10/13/2019","4.7407","4.7058","4.7978","4.6883","15.60M","0.74%"
"10/12/2019","4.7058","4.6445","4.7454","4.6437","19.00M","1.33%"
"10/11/2019","4.6441","4.8300","4.9377","4.6383","24.89M","-3.84%"
"10/10/2019","4.8296","5.0539","5.0886","4.8193","28.88M","-4.45%"
"10/09/2019","5.0545","4.6217","5.1951","4.5960","30.12M","9.37%"
"10/08/2019","4.6214","4.6661","4.7292","4.5741","19.54M","-0.95%"
"10/07/2019","4.6659","4.4897","4.7263","4.4617","23.51M","3.92%"
"10/06/2019","4.4898","4.6151","4.6281","4.4376","19.24M","-2.71%"
"10/05/2019","4.6149","4.5791","4.6593","4.5370","17.86M","0.78%"
