"Date","Price","Open","High","Low","Vol.","Change %"
"11/24/2022","136.919","135.166","137.442","133.419","137.06K","1.30%"
"11/23/2022","135.166","134.118","137.059","133.209","175.73K","0.78%"
"11/22/2022","134.118","126.358","134.350","125.488","126.19K","6.14%"
"11/21/2022","126.358","129.823","135.545","126.229","217.72K","-2.66%"
"11/20/2022","129.809","134.405","134.470","128.850","82.60K","-3.42%"
"11/19/2022","134.405","133.398","134.554","131.979","75.32K","1.16%"
"11/18/2022","132.863","132.381","134.357","130.997","95.04K","0.08%"
"11/17/2022","132.760","131.833","133.157","130.424","98.50K","0.70%"
"11/16/2022","131.833","129.036","132.378","126.863","93.07K","2.17%"
"11/15/2022","129.036","129.838","132.567","127.708","99.21K","-0.59%"
"11/14/2022","129.803","127.212","130.757","122.024","126.10K","1.98%"
"11/13/2022","127.283","128.452","131.328","126.360","94.02K","-0.91%"
"11/12/2022","128.452","128.388","129.879","124.989","76.93K","0.05%"
"11/11/2022","128.388","133.296","134.650","122.803","155.43K","-3.68%"
"11/10/2022","133.296","119.332","134.827","117.810","180.34K","11.66%"
"11/09/2022","119.380","138.477","140.143","115.696","184.98K","-13.79%"
"11/08/2022","138.477","155.192","157.083","128.610","186.83K","-10.77%"
"11/07/2022","155.192","154.874","159.359","153.290","112.27K","0.21%"
"11/06/2022","154.874","157.307","160.491","154.393","83.92K","-1.55%"
"11/05/2022","157.307","158.491","161.909","156.687","120.22K","-0.75%"
"11/04/2022","158.491","149.355","158.512","148.888","103.60K","6.12%"
"11/03/2022","149.355","146.880","150.333","146.689","82.68K","1.69%"
"11/02/2022","146.880","149.711","151.293","144.982","128.01K","-1.89%"
"11/01/2022","149.711","149.514","151.094","148.416","101.08K","0.13%"
"10/31/2022","149.514","147.503","150.731","146.180","117.15K","1.34%"
"10/30/2022","147.534","148.978","150.564","146.197","76.64K","-0.99%"
"10/29/2022","149.002","146.766","149.293","145.875","87.81K","1.52%"
"10/28/2022","146.766","145.784","148.244","143.928","120.90K","0.67%"
"10/27/2022","145.784","146.866","149.800","145.083","128.81K","-0.74%"
